time,x,y,v_raw,v,v_d,a,v_des,v_d_des,a_des,throttle,throttle_des,brake,brake_des,steer
1546200955.441451,1153.419,1185.19,3.9589410889600005,3.8572472707669307,0.8664969972873411,0.0,4.097222052383339,0.9997760977609005,0.0,0.2520841956138611,0.27154640039982003,0.0,0.0,0.0
1546200955.45291,1153.419,1185.19,3.9589410889600005,3.8741962404657757,0.8664969972873411,0.0,4.097222052383339,0.9997760977609005,0.0,0.2520841956138611,0.27154640039982003,0.0,0.0,0.0
1546200955.463989,1153.419,1185.19,3.9589410889600005,3.8883203818814795,0.8632012551811564,0.0,4.117239199447548,0.9491319453378357,0.0,0.2520841956138611,0.25596963816569834,0.0,0.0,0.0
1546200955.500574,1153.739,1185.218,4.04824492864,3.9149744730078995,0.8370412827384125,-8.677792902860354e-05,4.137238226699745,0.9679513503902148,0.0,0.2520841956138611,0.26638121246952645,0.0,0.0,0.0
1546200955.511808,1153.739,1185.218,4.04824492864,3.9371862156132496,0.8151305537421175,0.0,4.1572560890196915,1.0,0.0,0.2818757891654968,0.28027271997484865,0.0,0.0,0.0
1546200955.530061,1153.739,1185.218,4.04824492864,3.9556960011177082,0.8644198420169393,0.0,4.177251063156044,0.9425443802640411,0.0,0.2818757891654968,0.2547676151495044,0.0,0.0,0.0
1546200955.542492,1153.739,1185.218,4.04824492864,3.9711208223714234,0.8747362603097081,0.0,4.197233162689125,0.948119663054738,0.0,0.2818757891654968,0.2554060562789504,0.0,0.0,0.0
1546200955.574571,1153.739,1185.218,4.1315633497599995,3.997861243602853,0.8574167351453449,-0.00010333798848735817,4.217244110870277,0.9630600823264077,0.0,0.2818757891654968,0.26323197212220006,0.0,0.0,0.0
1546200955.584673,1154.066,1185.246,4.1315633497599995,4.020144927962377,0.9376622381482045,0.0,4.237216196823036,0.9439023767381393,0.0,0.2663812041282654,0.2453485541538022,0.0,0.0,0.0
1546200955.59525,1154.066,1185.246,4.1315633497599995,4.038714664928648,0.9376622381482045,0.0,4.237216196823036,0.9439023767381393,0.0,0.2663812041282654,0.2453485541538022,0.0,0.0,0.0
1546200955.610875,1154.066,1185.246,4.1315633497599995,4.054189445733873,0.9361885161215963,0.0,4.257209025192177,0.8823689947268261,0.0,0.2663812041282654,0.22596094063817768,0.0,0.0,0.0
1546200955.652189,1154.315,1185.267,4.18708214144,4.0763382283515615,0.8862802128362253,-5.4130494072010834e-05,4.297257147598183,0.9583290456566874,0.0,0.2663812041282654,0.2588674898200107,0.0,0.0,0.0
1546200955.665767,1154.315,1185.267,4.18708214144,4.0947955471996345,0.9234730511687823,0.0,4.317221127319252,0.9529287924812644,0.0,0.24534860253334045,0.2519097116141106,0.0,0.0,0.0
1546200955.675578,1154.315,1185.267,4.18708214144,4.110176646239696,0.9234730511687823,0.0,4.317221127319252,0.9529287924812644,0.0,0.24534860253334045,0.2519097116141106,0.0,0.0,0.0
1546200955.712658,1154.652,1185.296,4.25189265952,4.133795981786413,0.8762036969387283,-8.373491790543045e-05,4.357237063217079,0.9737379949287468,0.0,0.24534860253334045,0.2665093526880795,0.0,0.0,0.0
1546200955.722822,1154.652,1185.296,4.25189265952,4.153478761408678,0.9262613884051834,0.0,4.37731214599601,0.9642785023424697,0.0,0.2259608954191208,0.2563057391287604,0.0,0.0,0.0
1546200955.731144,1154.652,1185.296,4.25189265952,4.169881077760565,0.9262613884051834,0.0,4.37731214599601,0.9642785023424697,0.0,0.2259608954191208,0.2563057391287604,0.0,0.0,0.0
1546200955.773126,1154.652,1185.296,4.25189265952,4.183549674720471,0.8940688075849987,0.0,4.417270146179115,0.9781738579447528,0.0,0.2259608954191208,0.2663974673139073,0.0,0.0,0.0
1546200955.785471,1154.908,1185.318,4.308511616640001,4.204376665040392,0.8591215139575468,-0.00015960443266045148,4.437242232131874,0.9983003496182395,0.0,0.2259608954191208,0.2785512613517681,0.0,0.0,0.0
1546200955.803501,1154.908,1185.318,4.308511616640001,4.221732490306994,0.8894247636725601,0.0,4.457250080871498,0.9970571936103597,0.0,0.2563056945800781,0.27397815086815325,0.0,0.0,0.0
1546200955.813288,1154.908,1185.318,4.308511616640001,4.236195678029162,0.8894247636725601,0.0,4.457250080871498,0.9970571936103597,0.0,0.2563056945800781,0.27397815086815325,0.0,0.0,0.0
1546200955.856281,1154.908,1185.318,4.39372504032,4.262450571744302,0.8386764300217978,-6.979559764086374e-05,4.497234068679726,1.0,0.0,0.2563056945800781,0.28315044086441765,0.0,0.0,0.0
1546200955.8703,1155.256,1185.348,4.39372504032,4.284329649840251,0.9175889481251547,0.0,4.517243109512245,1.0,0.0,0.278551310300827,0.2717973095656156,0.0,0.0,0.0
1546200955.888767,1155.256,1185.348,4.39372504032,4.30256221492021,0.9459953760888137,0.0,4.537352047729408,0.9998796939432427,0.0,0.278551310300827,0.2678996581108036,0.0,0.0,0.0
1546200955.900952,1155.256,1185.348,4.39372504032,4.317756019153508,0.9404036323235747,0.0,4.557334147262489,1.0,0.0,0.278551310300827,0.26911416396136867,0.0,0.0,0.0
1546200955.934119,1155.61,1185.379,4.4763188095999995,4.34418315089459,0.9106466201931763,-0.00011094449995627881,4.577277146148598,1.0,0.0,0.278551310300827,0.27385766162392694,0.0,0.0,0.0
1546200955.983273,1155.61,1185.379,4.4763188095999995,4.366205760678826,1.0833987858614527,0.0,4.637299023437416,1.0,0.0,0.2717972993850708,0.24843175667601497,0.0,0.0,0.0
1546200955.999137,1155.61,1185.379,4.4763188095999995,4.384557935499021,1.0833987858614527,0.0,4.637299023437416,1.0,0.0,0.2717972993850708,0.24843175667601497,0.0,0.0,0.0
1546200956.0105,1155.61,1185.379,4.4763188095999995,4.399851414515851,1.0561345865071894,0.0,4.65725108222953,1.0,0.0,0.2717972993850708,0.253265291985491,0.0,0.0,0.0
1546200956.021047,1155.971,1185.41,4.558824512,4.426346930763209,1.0077298449212715,-0.000300472109635137,4.6772241218566055,1.0,0.0,0.2717972993850708,0.2608077855742639,0.0,0.0,0.0
1546200956.029458,1155.971,1185.41,4.558824512,4.448426527636008,1.0077298449212715,0.0,4.6772241218566055,1.0,0.0,0.2738577127456665,0.2608077855742639,0.0,0.0,0.0
1546200956.04881,1155.971,1185.41,4.558824512,4.466826191696674,1.023855074394066,0.0,4.697215042877113,0.9883716887732463,0.0,0.2738577127456665,0.2554361894276508,0.0,0.0,0.0
1546200956.059658,1155.971,1185.41,4.558824512,4.482159245080561,1.023855074394066,0.0,4.697215042877113,0.9883716887732463,0.0,0.2738577127456665,0.2554361894276508,0.0,0.0,0.0
1546200956.086265,1155.971,1185.41,4.6143602912,4.504192752767135,0.9448472873108458,-9.682202852993056e-05,4.737279139327919,1.0,0.0,0.2738577127456665,0.2717566909939825,0.0,0.0,0.0
1546200956.099268,1156.246,1185.434,4.6143602912,4.522554009172612,0.9448472873108458,0.0,4.737279139327919,1.0,0.0,0.25326529145240784,0.2717566909939825,0.0,0.0,0.0
1546200956.144877,1156.246,1185.434,4.6143602912,4.537855056177177,0.934035571709311,0.0,4.797197066116249,1.0,0.0,0.25326529145240784,0.2741227218626088,0.0,0.0,0.0
1546200956.169982,1156.618,1185.466,4.694237398399999,4.56391877988098,0.9055473653571126,-0.00014358925836790076,4.8172480686186905,1.0,0.0,0.25326529145240784,0.2786778746064976,0.0,0.0,0.0
1546200956.179959,1156.618,1185.466,4.694237398399999,4.585638549634151,0.9055473653571126,0.0,4.8172480686186905,1.0,0.0,0.27175670862197876,0.2786778746064976,0.0,0.0,0.0
1546200956.18972,1156.618,1185.466,4.694237398399999,4.6037383577617925,0.9211419920690027,0.0,4.838987074661171,1.0,0.0,0.27175670862197876,0.27721909146665885,0.0,0.0,0.0
1546200956.197173,1156.618,1185.466,4.694237398399999,4.618821531201494,0.9211419920690027,0.0,4.838987074661171,1.0,0.0,0.27175670862197876,0.27721909146665885,0.0,0.0,0.0
1546200956.235655,1156.996,1185.498,4.7768816832,4.645164889867912,0.880360224518113,-0.00010243802503566264,4.877207241821205,1.0,0.0,0.27175670862197876,0.2839477530346705,0.0,0.0,0.0
1546200956.249461,1156.996,1185.498,4.7768816832,4.667117688756594,0.9528872790249281,0.0,4.88228774066157,0.9578141368808081,0.0,0.27867791056632996,0.2595947691359365,0.0,0.0,0.0
1546200956.271885,1156.996,1185.498,4.7768816832,4.685411687830495,0.9769409590050316,0.0,4.88228774066157,0.8929889617791967,0.0,0.27867791056632996,0.2349405470173217,0.0,0.0,0.0
1546200956.284122,1156.996,1185.498,4.7768816832,4.700656687058746,0.966589414815872,0.0,4.902284860565135,0.8991391655895574,0.0,0.27867791056632996,0.23886544801948065,0.0,0.0,0.0
1546200956.323005,1157.38,1185.532,4.8515507744,4.725805701615622,0.9040724678576184,-9.830643885366408e-05,4.942292690231272,0.9756517792723052,0.0,0.27867791056632996,0.2738419030416204,0.0,0.0,0.0
1546200956.3323,1157.38,1185.532,4.8515507744,4.746763213746352,0.9040724678576184,0.0,4.942292690231272,0.9756517792723052,0.0,0.25959479808807373,0.2738419030416204,0.0,0.0,0.0
1546200956.351709,1157.38,1185.532,4.8515507744,4.764227807188627,0.9278298005440486,0.0,4.962316751434275,0.8984402845539823,0.0,0.25959479808807373,0.245578532290582,0.0,0.0,0.0
1546200956.359822,1157.38,1185.532,4.8515507744,4.7787816350571894,0.9278298005440486,0.0,4.962316751434275,0.8984402845539823,0.0,0.25959479808807373,0.245578532290582,0.0,0.0,0.0
1546200956.398121,1157.771,1185.565,4.930538272,4.804074407880991,0.8692044917073589,-0.00011347292708390034,5.002275705291697,0.9243098339656052,0.0,0.25959479808807373,0.26352250192904364,0.0,0.0,0.0
1546200956.409233,1157.771,1185.565,4.930538272,4.825151718567493,0.9344166803381435,0.0,5.022341728164622,0.9096807258028681,0.0,0.27384188771247864,0.24936592108265482,0.0,0.0,0.0
1546200956.419685,1157.771,1185.565,4.930538272,4.842716144139577,0.9344166803381435,0.0,5.022341728164622,0.9096807258028681,0.0,0.27384188771247864,0.24936592108265482,0.0,0.0,0.0
1546200956.439253,1157.771,1185.565,4.930538272,4.857353165449648,0.9256747415657478,0.0,5.042256832076975,0.8544545584125751,0.0,0.27384188771247864,0.23311484709963065,0.0,0.0,0.0
1546200956.463552,1158.068,1185.591,4.9868027264,4.878928092274706,0.866116311436955,-0.00010972360737290068,5.08231067652888,0.9327712686474205,0.0,0.27384188771247864,0.268233298153298,0.0,0.0,0.0
1546200956.474403,1158.068,1185.591,4.9868027264,4.896907197962255,0.866116311436955,0.0,5.08231067652888,0.9327712686474205,0.0,0.26352250576019287,0.268233298153298,0.0,0.0,0.0
1546200956.517641,1158.068,1185.591,4.9868027264,4.911889786035212,0.8759461979863554,0.0,5.122337818099925,0.9362600679529628,0.0,0.26352250576019287,0.26864204191013663,0.0,0.0,0.0
1546200956.547873,1158.47,1185.626,5.1215182303999995,4.94682786009601,0.8373864086455567,-0.00012873115723068717,5.162291765167185,1.0,0.0,0.26352250576019287,0.29579360801086535,0.0,0.0,0.0
1546200956.563016,1158.47,1185.626,5.1215182303999995,4.975942921813342,0.988941668260118,0.0,5.182293891860911,0.968596979022914,0.0,0.2682332992553711,0.26331279344193353,0.0,0.0,0.0
1546200956.573343,1158.47,1185.626,5.1215182303999995,5.000205473244452,0.988941668260118,0.0,5.182293891860911,0.968596979022914,0.0,0.2682332992553711,0.26331279344193353,0.0,0.0,0.0
1546200956.585001,1158.47,1185.626,5.1215182303999995,5.02042426610371,1.0250415145202176,0.0,5.20241975779719,0.8698184744059413,0.0,0.2682332992553711,0.22619549184742238,0.0,0.0,0.0
1546200956.618754,1158.874,1185.66,5.0454007296,5.024587010019759,1.0239133322649183,-0.0008727691565845784,5.222275733901927,0.8696919340434897,0.0,0.2682332992553711,0.22669537823821387,0.0,0.0,0.0
1546200956.632854,1158.874,1185.66,5.0454007296,5.0280559632831325,0.8879002982704332,0.0,5.242304801895091,0.9183374705444658,0.0,0.2957935929298401,0.26327083992221284,0.0,0.0,0.0
1546200956.65297,1158.874,1185.66,5.0454007296,5.030946757669277,0.7688538629282436,0.0,5.26228475566096,0.9689936433581143,0.0,0.2957935929298401,0.2979538482714552,0.0,0.0,0.0
1546200956.662898,1158.874,1185.66,5.0454007296,5.033355752991064,0.6647871784270312,0.0,5.2822966575164285,1.0,0.0,0.2957935929298401,0.32387711724600177,0.0,0.0,0.0
1546200956.695153,1159.285,1185.696,5.0893849952,5.042693960025887,0.5740942542378273,0.006737650931869378,5.3022668361205545,1.0,0.0,0.2957935929298401,0.33752544161318626,0.0,0.0,0.0
1546200956.708773,1159.285,1185.696,5.0893849952,5.050475799221572,0.5561802827865163,0.0,5.32227969165034,1.0,0.0,0.2632707953453064,0.34038459379549957,0.0,0.0,0.0
1546200956.718513,1159.285,1185.696,5.0893849952,5.056960665217977,0.5561802827865163,0.0,5.32227969165034,1.0,0.0,0.2632707953453064,0.34038459379549957,0.0,0.0,0.0
1546200956.734687,1159.285,1185.696,5.0893849952,5.062364720214981,0.5175022760672996,0.0,5.342287778808543,1.0,0.0,0.2632707953453064,0.3464491588465463,0.0,0.0,0.0
1546200956.769483,1159.6,1185.723,5.356951846399999,5.111462574579151,0.4418916599539722,-0.02216490913969061,5.382306814147898,1.0,0.0,0.2632707953453064,0.35789032097686513,0.0,0.0,0.0
1546200956.789846,1159.6,1185.723,5.356951846399999,5.152377453215959,0.778316144877544,0.0,5.402261733962962,1.0,0.0,0.3375253975391388,0.30833127620498924,0.0,0.0,0.0
1546200956.797638,1159.6,1185.723,5.356951846399999,5.186473185413299,0.778316144877544,0.0,5.402261733962962,1.0,0.0,0.3375253975391388,0.30833127620498924,0.0,0.0,0.0
1546200956.837946,1159.6,1185.723,5.447741199999999,5.230017854511083,1.0614573983664795,0.0035002104990219957,5.44225883479304,1.0,0.0,0.3375253975391388,0.26724215868626816,0.0,0.0,0.0
1546200956.851146,1160.025,1185.76,5.447741199999999,5.2663050787592365,1.2469322646746623,0.0,5.462285757018992,0.9653594516721482,0.0,0.3578903079032898,0.22876068182648124,0.0,0.0,0.0
1546200956.863849,1160.025,1185.76,5.447741199999999,5.296544432299364,1.3407632708185364,0.0,5.47971012182065,0.9097977320561776,0.0,0.3578903079032898,0.19696924999074766,0.0,0.0,0.0
1546200956.878566,1160.025,1185.76,5.447741199999999,5.321743893582804,1.3407632708185364,0.0,5.47971012182065,0.9097977320561776,0.0,0.3578903079032898,0.19696924999074766,0.0,0.0,0.0
1546200956.909596,1160.025,1185.76,5.5483609631999995,5.35951340518567,1.316290644479269,0.007958433907026706,5.5196881491644,0.865218696063649,0.0,0.3578903079032898,0.1869104010948343,0.0,0.0,0.0
1546200956.92579,1160.458,1185.797,5.5483609631999995,5.390987998188058,1.4119405165711811,0.0,5.539670010278902,0.8127197120213974,0.0,0.2287607043981552,0.15588690971274924,0.0,0.0,0.0
1546200956.937439,1160.458,1185.797,5.5483609631999995,5.417216825690049,1.4119405165711811,0.0,5.539670010278902,0.8127197120213974,-0.05315026521489602,0.2287607043981552,0.15588690971274924,0.0,0.0,0.0
1546200956.947563,1160.458,1185.797,5.5483609631999995,5.439074181941707,1.3954412927644584,0.0,5.559610247313366,0.7001128671931931,-0.05315026521489602,0.2287607043981552,0.122163373852898,0.0,0.0,0.0
1546200956.984269,1160.458,1185.797,5.3338532896,5.421537366551423,1.3026318293585302,-0.002047702699300091,5.57962620228468,0.6958432307767387,-0.05315026521489602,0.2287607043981552,0.13507469246251932,0.0,0.0,0.0
1546200956.997682,1160.783,1185.825,5.3338532896,5.406923353726186,1.3026318293585302,0.0,5.57962620228468,0.6958432307767387,-0.05315026521489602,0.18691040575504303,0.13507469246251932,0.0,0.0,0.0
1546200957.012556,1160.783,1185.825,5.3338532896,5.394745009705155,0.9636398048071828,0.0,5.599609255492077,0.8531689836760461,-0.05493562372677076,0.18691040575504303,0.23739020876973124,0.0,0.0,0.0
1546200957.051079,1160.783,1185.825,5.3592943360000005,5.3888365640876295,0.48293593156760695,-0.048190223777000926,5.639563202559338,1.0,-0.05493562372677076,0.18691040575504303,0.3578577870686765,0.0,0.0,0.0
1546200957.06485,1161.219,1185.86,5.3592943360000005,5.383912859406358,0.35326638450011866,0.0,5.659586310088025,1.0,-0.05493562372677076,0.10866239666938782,0.3771993560182968,0.0,0.0,0.023144740611314774
1546200957.075542,1161.219,1185.86,5.3592943360000005,5.379809772171965,0.35326638450011866,0.0,5.659586310088025,1.0,-0.05419993716124579,0.10866239666938782,0.3771993560182968,0.0,0.0,0.023144740611314774
1546200957.084383,1161.219,1185.86,5.3592943360000005,5.376390532809971,0.2602357196254097,0.0,5.679609417616711,1.0,-0.05419993716124579,0.10866239666938782,0.390987637108457,0.0,0.0,0.023144740611314774
1546200957.120515,1161.55,1185.885,5.6285778207999995,5.4184217474749765,0.12852214595696348,-0.06615804977941049,5.719633221327649,1.0,-0.05419993716124579,0.10866239666938782,0.41068167367347924,0.0,0.0,0.023144740611314774
1546200957.132319,1161.55,1185.885,5.6285778207999995,5.453447759695814,0.12852214595696348,0.0,5.719633221327649,1.0,-0.05419993716124579,0.3578577935695648,0.41068167367347924,0.0,0.0,0.02349941059947014
1546200957.151887,1161.55,1185.885,5.6285778207999995,5.482636103213179,0.3996551038714838,0.0,5.739587425886975,1.0,-0.051987154595734074,0.3578577935695648,0.37143150939167285,0.0,0.0,0.02349941059947014
1546200957.190625,1161.55,1185.885,5.7419650464,5.525857593744316,0.7232054239499339,-0.06186580474254031,5.779636263548718,1.0,-0.051987154595734074,0.3578577935695648,0.32343675660921267,0.0,0.0,0.02349941059947014
1546200957.239134,1161.998,1185.917,5.7419650464,5.561875502520264,1.1630755703026718,0.0,5.819598316847668,1.0,-0.04997249680751625,0.3909876048564911,0.25825259061933825,0.0,0.0,0.023103201761841774
1546200957.255443,1161.998,1185.917,5.7419650464,5.59189042650022,1.269769684433732,0.0,5.83957231014906,1.0,-0.04997249680751625,0.3909876048564911,0.2429121034688761,0.0,0.0,0.023103201761841774
1546200957.26873,1161.998,1185.917,5.7419650464,5.616902863150184,1.3043622145535076,0.0,5.8598893877857785,1.0,-0.04997249680751625,0.3909876048564911,0.23827624892524046,0.0,0.0,0.023103201761841774
1546200957.283041,1161.998,1185.917,5.83811888,5.6537721992918195,1.298129331836087,-0.27197976474757574,5.879631399809704,1.0,-0.04997249680751625,0.3909876048564911,0.23967203547812915,0.0,0.0,0.023103201761841774
1546200957.299476,1162.455,1185.948,5.83811888,5.684496646076516,1.298129331836087,0.0,5.879631399809704,1.0,-0.04997249680751625,0.32343679666519165,0.23967203547812915,0.0,0.0,0.021777119487524033
1546200957.310251,1162.455,1185.948,5.83811888,5.71010035173043,1.3383776499422577,0.0,5.899587273299084,0.9224903249309004,-0.04718992323669518,0.32343679666519165,0.2092322517322561,0.0,0.0,0.021777119487524033
1546200957.319879,1162.455,1185.948,5.83811888,5.731436773108692,1.3383776499422577,0.0,5.899587273299084,0.9224903249309004,-0.04718992323669518,0.32343679666519165,0.2092322517322561,0.0,0.0,0.021777119487524033
1546200957.34961,1162.92,1185.978,5.9318497568,5.7648389370572435,1.2558774848254215,-0.13601479887829993,5.93959820240675,0.9036055995380512,-0.04718992323669518,0.32343679666519165,0.2162231927078556,0.0,0.0,0.021777119487524033
1546200957.360788,1162.92,1185.978,5.9318497568,5.792674073681036,1.3252218131675528,0.0,5.9595762488239865,0.8642669599969806,-0.04718992323669518,0.23827619850635529,0.19341982250314765,0.0,0.0,0.020647017285227776
1546200957.399304,1162.92,1185.978,5.9318497568,5.81587002086753,1.3356742021485861,0.0,5.979631304442273,0.8418265820191384,-0.04394526926910819,0.23827619850635529,0.18493930547541812,0.0,0.0,0.020647017285227776
1546200957.412917,1162.92,1185.978,5.9318497568,5.835199976856275,1.3068165979323558,0.0,5.999584316908703,0.8329775347323496,-0.04394526926910819,0.23827619850635529,0.18676718168756537,0.0,0.0,0.020647017285227776
1546200957.430468,1163.267,1186.0,5.7231536032,5.816525581246896,1.2499607284809509,-0.13157466800360107,6.019601225554333,0.8359242670108432,-0.04394526926910819,0.23827619850635529,0.1966267902553223,0.0,0.0,0.020647017285227776
1546200957.441295,1163.267,1186.0,5.7231536032,5.800963584905747,0.8860768777180781,0.0,6.039609312712536,0.9530429502118474,-0.04280874810197325,0.21622319519519806,0.28961986440186266,0.0,0.0,0.019236251711845398
1546200957.450169,1163.267,1186.0,5.7231536032,5.787995254621457,0.8860768777180781,0.0,6.039609312712536,0.9530429502118474,-0.04280874810197325,0.21622319519519806,0.28961986440186266,0.0,0.0,0.019236251711845398
1546200957.492228,1163.267,1186.0,5.7607720192,5.783458048717881,0.41724329685340533,-0.07728075866302585,6.07961022823988,1.0,-0.04280874810197325,0.21622319519519806,0.37495731803838955,0.0,0.0,0.019236251711845398
1546200957.546803,1163.736,1186.028,5.7607720192,5.779677043798234,0.14592063111424355,0.0,6.139621376692639,1.0,-0.04006620872348768,0.19662679731845856,0.41557211988049036,0.0,0.0,0.01767604798078537
1546200957.562811,1163.736,1186.028,5.7607720192,5.776526206365196,0.09006844034642705,0.0,6.159606337248669,1.0,-0.04006620872348768,0.19662679731845856,0.42388028348001844,0.0,0.0,0.01767604798078537
1546200957.576363,1163.736,1186.028,5.7607720192,5.77390050850433,0.09006844034642705,0.0,6.159606337248669,1.0,-0.04006620872348768,0.19662679731845856,0.42388028348001844,0.0,0.0,0.01767604798078537
1546200957.585818,1164.094,1186.048,6.089981216,5.826580626420275,0.053232913008214935,-0.2014883635599123,6.179658293425427,1.0,-0.04006620872348768,0.19662679731845856,0.42929917991796,0.0,0.0,0.01767604798078537
1546200957.600425,1164.094,1186.048,6.089981216,5.870480724683563,0.053232913008214935,0.0,6.179658293425427,1.0,-0.04006620872348768,0.37495729327201843,0.42929917991796,0.0,0.0,0.017049144953489304
1546200957.612467,1164.094,1186.048,6.089981216,5.907064139902969,0.4836921084323675,0.0,6.199643253981457,1.0,-0.036750034526271784,0.37495729327201843,0.3657009317769384,0.0,0.0,0.017049144953489304
1546200957.646604,1164.578,1186.075,6.2038288928,5.956524932052475,0.894733921645265,-0.09700791780098643,6.239635348021374,1.0,-0.036750034526271784,0.37495729327201843,0.3055275685309225,0.0,0.0,0.017049144953489304
1546200957.659336,1164.578,1186.075,6.2038288928,5.997742258843729,0.894733921645265,0.0,6.239635348021374,1.0,-0.036750034526271784,0.42388030886650085,0.3055275685309225,0.0,0.0,0.01575000025331974
1546200957.674392,1164.578,1186.075,6.2038288928,6.0320900311697745,1.0887991827715813,0.0,6.259652256667004,1.0,-0.03321050367641469,0.42388030886650085,0.27808852370345855,0.0,0.0,0.01575000025331974
1546200957.68425,1164.578,1186.075,6.2038288928,6.060713174774812,1.1943684694909975,0.0,6.279596209227429,1.0,-0.03321050367641469,0.42388030886650085,0.26288598840065347,0.0,0.0,0.01575000025331974
1546200957.719609,1164.578,1186.075,6.3004834112,6.100674880845677,1.2332972763950087,-0.08836547775427941,6.299641251265393,1.0,-0.03321050367641469,0.42388030886650085,0.2575740487859746,0.0,0.0,0.014261449687182903
1546200957.729602,1165.07,1186.101,6.3004834112,6.133976302571398,1.3608257948334712,0.0,6.319637417494641,0.9417301844692134,-0.03321050367641469,0.30552759766578674,0.21989958349542366,0.0,0.0,0.014261449687182903
1546200957.73991,1165.07,1186.101,6.3004834112,6.161727487342832,1.3608257948334712,0.0,6.319637417494641,0.9417301844692134,-0.030311920322056568,0.30552759766578674,0.21989958349542366,0.0,0.0,0.014261449687182903
1546200957.748254,1165.07,1186.101,6.3004834112,6.1848534746523605,1.363264786194427,0.0,6.339813351332531,0.8199624981576574,-0.030311920322056568,0.30552759766578674,0.18036570166549648,0.0,0.0,0.014261449687182903
1546200957.786888,1165.441,1186.12,6.1334692672,6.1762894400769675,1.3015335380560937,-0.04600222707039554,6.379626393019543,0.8717896394762072,-0.030311920322056568,0.30552759766578674,0.20720108626473266,0.0,0.0,0.014261449687182903
1546200957.805151,1165.441,1186.12,6.1334692672,6.169152744597474,1.0131582283114318,0.0,6.399602293669568,0.9584800552429971,-0.02920831026071713,0.2575741112232208,0.27898544896661115,0.0,0.0,0.01276538148522377
1546200957.818352,1165.441,1186.12,6.1334692672,6.163205498364562,1.0131582283114318,0.0,6.399602293669568,0.9584800552429971,-0.02920831026071713,0.2575741112232208,0.27898544896661115,0.0,0.0,0.01276538148522377
1546200957.858536,1165.941,1186.145,6.1364912576,6.158753124903802,0.6127726385351773,-0.05866502620897349,6.439620375334607,1.0,-0.02920831026071713,0.2575741112232208,0.3525411655270905,0.0,0.0,0.01276538148522377
1546200957.909283,1165.941,1186.145,6.1364912576,6.155042813686501,0.26082952701189654,0.0,6.4996222254627805,1.0,-0.027024044409841925,0.1803656965494156,0.4052505972745681,0.0,0.0,0.011577573604881763
1546200957.923239,1165.941,1186.145,6.1364912576,6.1519508876720845,0.1887898641683762,0.0,6.521268248259411,1.0,-0.027024044409841925,0.1803656965494156,0.41598818421691736,0.0,0.0,0.011577573604881763
1546200957.937521,1165.941,1186.145,6.1364912576,6.149374282660071,0.1887898641683762,0.0,6.521268248259411,1.0,-0.027024044409841925,0.1803656965494156,0.41598818421691736,0.0,0.0,0.011577573604881763
1546200957.948896,1166.446,1186.169,6.2307228192,6.162932372083393,0.1338714446420206,-0.19680730915365946,6.539578318297253,1.0,-0.027024044409841925,0.1803656965494156,0.4241215044617087,0.0,0.0,0.011577573604881763
1546200957.975364,1166.446,1186.169,6.2307228192,6.1742307799361615,0.22416651440295512,0.0,6.559645294844494,1.0,-0.024714571414550683,0.3525412082672119,0.41082705179519324,0.0,0.0,0.010983221232891083
1546200957.98705,1166.446,1186.169,6.2307228192,6.183646119813469,0.27647979559939073,0.0,6.5806442496174435,1.0,-0.024714571414550683,0.3525412082672119,0.4031882327804152,0.0,0.0,0.010983221232891083
1546200957.996537,1166.446,1186.169,6.2307228192,6.191492236377892,0.27647979559939073,0.0,6.5806442496174435,1.0,-0.024714571414550683,0.3525412082672119,0.4031882327804152,0.0,0.0,0.010983221232891083
1546200958.015995,1166.961,1186.193,6.373753267200001,6.221869074848243,0.2993558776804426,-0.11561434498239734,6.599608301817761,1.0,-0.024714571414550683,0.3525412082672119,0.40007486280319626,0.0,0.0,0.010983221232891083
1546200958.032516,1166.961,1186.193,6.373753267200001,6.24718310690687,0.5027034158174409,0.0,6.619600414931164,1.0,-0.024714571414550683,0.4159882068634033,0.37013242533146273,0.0,0.0,0.010034742765128613
1546200958.048083,1166.961,1186.193,6.373753267200001,6.268278133622392,0.6281044552173306,0.0,6.639769196211682,1.0,-0.02229862353121413,0.4159882068634033,0.35178868046215944,0.0,0.0,0.010034742765128613
1546200958.071205,1166.961,1186.193,6.373753267200001,6.285857322551993,0.7003620105837443,0.0,6.659639239012585,1.0,-0.02229862353121413,0.4159882068634033,0.3413387230244309,0.0,0.0,0.010034742765128613
1546200958.092152,1167.486,1186.217,6.4898316736,6.319853047726661,0.7306488951050287,-0.09010697517011071,6.679568409621106,1.0,-0.02229862353121413,0.4159882068634033,0.3371195869022662,0.0,0.0,0.010034742765128613
1546200958.102596,1167.486,1186.217,6.4898316736,6.348182818705551,0.8915654687239924,0.0,6.699611305891858,1.0,-0.020059038607632328,0.40007489919662476,0.3136084720957649,0.0,0.0,0.009068324230611324
1546200958.12025,1167.486,1186.217,6.4898316736,6.371790961187959,0.8915654687239924,0.0,6.699611305891858,1.0,-0.020059038607632328,0.40007489919662476,0.3136084720957649,0.0,0.0,0.009068324230611324
1546200958.129179,1167.486,1186.217,6.4898316736,6.3914644132566325,0.9793600333868312,0.0,6.719585299193249,1.0,-0.020059038607632328,0.40007489919662476,0.3009612634266251,0.0,0.0,0.009068324230611324
